Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Oxygen,340,60000,0.999828637,1.391006351,0.022845158,0.679272115
Oxygen,340,70000,0.999800146,1.391136169,0.022847034,0.792506695
Oxygen,340,80000,0.999771714,1.391265869,0.022848871,0.905747712
Oxygen,340,90000,0.999743342,1.391395688,0.022850676,1.018995166
Oxygen,340,100000,0.999714911,1.391525507,0.022852456,1.132248998
Oxygen,340,500000,0.998602033,1.39671576,0.022918105,5.667553902
Oxygen,340,1000000,0.997272909,1.403198242,0.022999721,11.35021496
Oxygen,340,1500000,0.996013343,1.409669995,0.023084257,17.04685402
Oxygen,340,2000000,0.994823992,1.416125536,0.023172043,22.75631142
Oxygen,340,2500000,0.993705511,1.422559619,0.02326305,28.47740555
Oxygen,340,3000000,0.992658436,1.42896688,0.023357186,34.20893097
Oxygen,340,3500000,0.991683424,1.435341716,0.023454353,39.94966125
Oxygen,340,4000000,0.99078083,1.441678762,0.023554459,45.698349
Oxygen,340,4500000,0.989951193,1.447972655,0.023657417,51.45372772
Oxygen,340,5000000,0.98919481,1.454218149,0.023763152,57.21452332
Oxygen,360,10000,0.999982655,1.387675285,0.023865765,0.106905997
Oxygen,360,20000,0.99996537,1.387785435,0.023868179,0.213815689
Oxygen,360,30000,0.999948084,1.387895465,0.023870306,0.320729077
Oxygen,360,40000,0.999930859,1.388005614,0.023872284,0.42764613
Oxygen,360,50000,0.999913633,1.388115644,0.023874171,0.534566879
Oxygen,360,60000,0.999896407,1.388225675,0.023875991,0.641491294
Oxygen,360,70000,0.999879181,1.388335824,0.023877762,0.748419404
Oxygen,360,80000,0.999862075,1.388445854,0.023879496,0.85535115
Oxygen,360,90000,0.999844909,1.388555884,0.023881201,0.962286532
Oxygen,360,100000,0.999827802,1.388665915,0.023882879,1.06922555
Oxygen,360,500000,0.999162793,1.39306128,0.023944614,5.349685669
Oxygen,360,1000000,0.99838531,1.398536444,0.024021087,10.70770454
Oxygen,360,1500000,0.997667849,1.403986812,0.024100095,16.07310677
Oxygen,360,2000000,0.997010708,1.409408808,0.024181966,21.44493294
Oxygen,360,2500000,0.996414304,1.414798617,0.024266683,26.82221222
Oxygen,360,3000000,0.995878756,1.420152664,0.024354156,32.20396423
Oxygen,360,3600000,0.995316803,1.426524997,0.024462633,38.66657639
Oxygen,360,4000000,0.994991183,1.430738568,0.024537006,42.97691727
Oxygen,360,4500000,0.994639575,1.435963273,0.02463221,48.36612701
Oxygen,360,5000000,0.99434948,1.441137791,0.024729829,53.75582123
Oxygen,380,10000,0.999991536,1.384752989,0.024861824,0.101278469
Oxygen,380,20000,0.999983072,1.384846926,0.024864119,0.202558637
Oxygen,380,30000,0.999974668,1.384940743,0.02486614,0.303840518
Oxygen,380,40000,0.999966264,1.385034561,0.024868017,0.405124098
Oxygen,380,50000,0.99995786,1.385128379,0.024869805,0.506409407
Oxygen,380,60000,0.999949515,1.385222197,0.02487153,0.607696354
Oxygen,380,70000,0.999941111,1.385316014,0.024873208,0.708984971
Oxygen,380,80000,0.999932826,1.385409832,0.024874851,0.810275316
Oxygen,380,90000,0.999924481,1.38550365,0.024876464,0.911567271
Oxygen,380,100000,0.999916196,1.385597467,0.024878053,1.012860894
Oxygen,380,500000,0.999601722,1.389339805,0.024936305,5.065897942
Oxygen,380,1000000,0.999255061,1.393991828,0.025008217,10.13531113
Oxygen,380,1500000,0.998960137,1.398612857,0.025082339,15.20745564
Oxygen,380,2000000,0.99871701,1.40320015,0.025159007,20.28154182
Oxygen,380,2500000,0.998525858,1.407751203,0.025238208,25.35678101
Oxygen,380,3000000,0.998386621,1.412263632,0.025319867,30.43238068
Oxygen,380,3500000,0.998299479,1.416734695,0.025403893,35.50754547
Oxygen,380,4000000,0.998264313,1.421162248,0.0254902,40.58148193
Oxygen,380,4500000,0.998281121,1.425543904,0.025578715,45.65339661
