Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Ethylene,450,5000000,0.942480683,1.251528263,0.016741313,39.77688599
Ethylene,500,10000,0.9999246,1.153833151,0.01701064,0.067485191
Ethylene,500,20000,0.99984926,1.153935552,0.017013174,0.134980559
Ethylene,500,30000,0.999773979,1.154037833,0.017015422,0.202486083
Ethylene,500,40000,0.999698699,1.154140234,0.017017527,0.270001769
Ethylene,500,50000,0.999623477,1.154242635,0.01701954,0.337527603
Ethylene,500,60000,0.999548316,1.154345036,0.017021488,0.405063599
Ethylene,500,70000,0.999473155,1.154447556,0.017023392,0.472609699
Ethylene,500,80000,0.999398112,1.154549956,0.017025258,0.540165961
Ethylene,500,90000,0.99932301,1.154652596,0.017027097,0.607732356
Ethylene,500,100000,0.999248028,1.154755116,0.017028913,0.675308883
Ethylene,500,500000,0.996281564,1.158887267,0.017097047,3.38659811
Ethylene,500,1000000,0.992668748,1.164129138,0.017183453,6.797846794
Ethylene,500,1500000,0.989164889,1.169451237,0.017274184,10.23289013
Ethylene,500,2000000,0.985773087,1.17484796,0.017369444,13.69079876
Ethylene,500,2500000,0.982496619,1.180312634,0.017469162,17.17057037
Ethylene,500,3000000,0.979338527,1.185838342,0.017573236,20.67112732
Ethylene,500,3500000,0.976301968,1.191417456,0.017681565,24.19132423
Ethylene,500,4000000,0.973389864,1.197042108,0.017794067,27.72994041
Ethylene,500,4500000,0.970605075,1.202703476,0.017910661,31.28568649
Ethylene,500,5000000,0.967950463,1.208392739,0.018031286,34.85720825
Ethylene,550,10000,0.999959409,1.142605901,0.01838086,0.06134804
Ethylene,550,20000,0.999918818,1.142680287,0.01838316,0.122701064
Ethylene,550,30000,0.999878287,1.142754555,0.018385198,0.184059054
Ethylene,550,40000,0.999837756,1.142828941,0.018387103,0.245422021
Ethylene,550,50000,0.999797285,1.142903209,0.018388923,0.306789935
Ethylene,550,60000,0.999756813,1.142977595,0.018390685,0.368162811
Ethylene,550,70000,0.999716461,1.143051982,0.018392403,0.429540634
Ethylene,550,80000,0.999676049,1.143126249,0.018394088,0.490923434
Ethylene,550,90000,0.999635756,1.143200636,0.018395746,0.552311122
Ethylene,550,100000,0.999595404,1.143275023,0.018397383,0.613703787
Ethylene,550,500000,0.998012364,1.146259785,0.018458476,3.073386192
Ethylene,550,1000000,0.996113718,1.150013566,0.018535424,6.15848875
Ethylene,550,1500000,0.994305253,1.153789163,0.018615767,9.254534721
Ethylene,550,2000000,0.992588341,1.157582879,0.018699694,12.3607235
Ethylene,550,2500000,0.990964174,1.161390424,0.018787123,15.47622776
Ethylene,550,3000000,0.989433885,1.165207744,0.018877937,18.60019684
Ethylene,550,3500000,0.987998545,1.169030547,0.018972024,21.7317543
Ethylene,550,4000000,0.986659169,1.172854543,0.019069286,24.87000656
Ethylene,550,4500000,0.985416591,1.1766752,0.01916963,28.01403809
Ethylene,550,5000000,0.984271646,1.18048811,0.019272974,31.16291428
Ethylene,600,10000,0.999983013,1.133555651,0.01967008,0.056234375
Ethylene,600,20000,0.999966025,1.133611083,0.019672187,0.112470657
Ethylene,600,30000,0.999949098,1.133666396,0.019674052,0.168708846
Ethylene,600,40000,0.99993217,1.133721828,0.019675793,0.224948928
Ethylene,600,50000,0.999915302,1.133777261,0.019677453,0.281190902
Ethylene,600,60000,0.999898434,1.133832693,0.01967906,0.337434798
Ethylene,600,70000,0.999881625,1.133888006,0.019680627,0.393680543
Ethylene,600,80000,0.999864817,1.133943439,0.019682162,0.449928164
Ethylene,600,90000,0.999848068,1.133998871,0.01968367,0.506177664
Ethylene,600,100000,0.999831319,1.134054303,0.019685159,0.56242907
Ethylene,600,500000,0.999185026,1.136271596,0.019740466,2.813964367
