ColumnName,Value,Units,UnitsType,Notes,Expression
GADimensionH,110.85,mm,length,110.85,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69
GADimensionH,132.95,mm,length,132.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69
GADimensionH,148.7,mm,length,148.7,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69
GADimensionH,164.7,mm,length,164.7,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69
GADimensionH,183.75,mm,length,183.75,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69
GADimensionH,186.8,mm,length,186.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69
GADimensionH,196.45,mm,length,196.45,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69
GADimensionH,209.15,mm,length,209.15,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69
GADimensionH,215.5,mm,length,215.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69
GADimensionH,221.85,mm,length,221.85,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69
GADimensionH,234.55,mm,length,234.55,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69
GADimensionH,253.6,mm,length,253.6,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69
GADimensionH,266.3,mm,length,266.3,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69
GADimensionH,279,mm,length,279,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69
GADimensionH,291.7,mm,length,291.7,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69
GADimensionH,301.1,mm,length,301.1,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69
GADimensionH,313.8,mm,length,313.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69
GADimensionH,120.25,mm,length,120.25,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69
GADimensionH,132.95,mm,length,132.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69
GADimensionH,132.95,mm,length,132.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69
GADimensionH,145.65,mm,length,145.65,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69
GADimensionH,171.05,mm,length,171.05,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69
GADimensionH,193.4,mm,length,193.4,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69
GADimensionH,215.5,mm,length,215.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69
GADimensionH,231.5,mm,length,231.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69
GADimensionH,244.2,mm,length,244.2,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69
GADimensionH,247.25,mm,length,247.25,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69
GADimensionH,259.95,mm,length,259.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69
GADimensionH,279,mm,length,279,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69
GADimensionH,323.45,mm,length,323.45,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69
GADimensionH,317.1,mm,length,317.1,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69
GADimensionH,329.8,mm,length,329.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69
GADimensionH,342.5,mm,length,342.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69
GADimensionH,361.55,mm,length,361.55,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69
GADimensionH,380.6,mm,length,380.6,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69
GADimensionH,393.3,mm,length,393.3,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69
GADimensionH,120.25,mm,length,120.25,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69
GADimensionH,132.95,mm,length,132.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69
GADimensionH,148.7,mm,length,148.7,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69
GADimensionH,155.3,mm,length,155.3,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69
GADimensionH,202.8,mm,length,202.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69
GADimensionH,244.2,mm,length,244.2,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69
GADimensionH,285.35,mm,length,285.35,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69
GADimensionH,313.8,mm,length,313.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69
GADimensionH,329.8,mm,length,329.8,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69
GADimensionH,342.5,mm,length,342.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69
GADimensionH,358.5,mm,length,358.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69
GADimensionH,386.95,mm,length,386.95,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69
GADimensionH,437.75,mm,length,437.75,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69
GADimensionH,123.3,mm,length,123.3,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69
GADimensionH,142.6,mm,length,142.6,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69
GADimensionH,158.35,mm,length,158.35,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69
GADimensionH,174.1,mm,length,174.1,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69
GADimensionH,199.5,mm,length,199.5,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69
GADimensionH,221.85,mm,length,221.85,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69
GADimensionH,304.4,mm,length,304.4,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69
GADimensionH,348.85,mm,length,348.85,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69
GADimensionH,450.45,mm,length,450.45,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69
GADimensionH,494.9,mm,length,494.9,Exp1 AND Exp2 AND Exp11 AND Exp67 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69
GADimensionH,119.55,mm,length,119.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69
GADimensionH,128.15,mm,length,128.15,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69
GADimensionH,139.3,mm,length,139.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69
GADimensionH,145.4,mm,length,145.4,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp69
GADimensionH,158.1,mm,length,158.1,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp69
GADimensionH,170.8,mm,length,170.8,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp69
GADimensionH,174.1,mm,length,174.1,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp69
GADimensionH,186.8,mm,length,186.8,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp69
GADimensionH,190.1,mm,length,190.1,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp69
GADimensionH,196.2,mm,length,196.2,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp69
GADimensionH,212.2,mm,length,212.2,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp69
GADimensionH,224.9,mm,length,224.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp69
GADimensionH,237.6,mm,length,237.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp69
GADimensionH,250.3,mm,length,250.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp69
GADimensionH,259.7,mm,length,259.7,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp69
GADimensionH,269.35,mm,length,269.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp69
GADimensionH,123.3,mm,length,123.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp69
GADimensionH,137.53,mm,length,137.53,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp69
GADimensionH,151.75,mm,length,151.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp69
GADimensionH,158.35,mm,length,158.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp69
GADimensionH,171.05,mm,length,171.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp69
GADimensionH,183.75,mm,length,183.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp69
GADimensionH,186.8,mm,length,186.8,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp69
GADimensionH,199.5,mm,length,199.5,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp69
GADimensionH,202.55,mm,length,202.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp69
GADimensionH,209.15,mm,length,209.15,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp69
GADimensionH,227.95,mm,length,227.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp69
GADimensionH,240.65,mm,length,240.65,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp69
GADimensionH,253.35,mm,length,253.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp69
GADimensionH,266.05,mm,length,266.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp69
GADimensionH,275.7,mm,length,275.7,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp69
GADimensionH,285.35,mm,length,285.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp69
GADimensionH,110.6,mm,length,110.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp69
GADimensionH,113.9,mm,length,113.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69
GADimensionH,151.75,mm,length,151.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69
GADimensionH,167.75,mm,length,167.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69
GADimensionH,186.8,mm,length,186.8,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69
GADimensionH,189.85,mm,length,189.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69
GADimensionH,199.5,mm,length,199.5,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69
GADimensionH,212.2,mm,length,212.2,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69
GADimensionH,218.55,mm,length,218.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69
GADimensionH,224.9,mm,length,224.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69
GADimensionH,237.6,mm,length,237.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69
GADimensionH,256.65,mm,length,256.65,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69
GADimensionH,269.35,mm,length,269.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69
GADimensionH,282.05,mm,length,282.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69
GADimensionH,294.75,mm,length,294.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69
GADimensionH,304.15,mm,length,304.15,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69
GADimensionH,316.85,mm,length,316.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69
GADimensionH,123.3,mm,length,123.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69
GADimensionH,139.05,mm,length,139.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69
GADimensionH,148.7,mm,length,148.7,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69
GADimensionH,174.1,mm,length,174.1,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69
GADimensionH,196.45,mm,length,196.45,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69
GADimensionH,218.55,mm,length,218.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69
GADimensionH,234.55,mm,length,234.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69
GADimensionH,247.25,mm,length,247.25,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69
GADimensionH,250.3,mm,length,250.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69
GADimensionH,263,mm,length,263,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69
GADimensionH,282.05,mm,length,282.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69
GADimensionH,326.5,mm,length,326.5,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69
GADimensionH,320.15,mm,length,320.15,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69
GADimensionH,332.85,mm,length,332.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69
GADimensionH,345.55,mm,length,345.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69
GADimensionH,364.6,mm,length,364.6,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69
GADimensionH,383.65,mm,length,383.65,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69
GADimensionH,396.35,mm,length,396.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69
GADimensionH,116.95,mm,length,116.95,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69
GADimensionH,123.3,mm,length,123.3,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69
GADimensionH,136,mm,length,136,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69
GADimensionH,139.05,mm,length,139.05,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69
GADimensionH,151.75,mm,length,151.75,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69
GADimensionH,158.35,mm,length,158.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69
GADimensionH,205.85,mm,length,205.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69
GADimensionH,247.25,mm,length,247.25,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69
GADimensionH,288.4,mm,length,288.4,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69
GADimensionH,316.85,mm,length,316.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69
GADimensionH,332.85,mm,length,332.85,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69
GADimensionH,345.55,mm,length,345.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69
GADimensionH,361.55,mm,length,361.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69
GADimensionH,390,mm,length,390,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69
GADimensionH,440.8,mm,length,440.8,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69
GADimensionH,126.35,mm,length,126.35,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69
GADimensionH,145.65,mm,length,145.65,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69
GADimensionH,161.4,mm,length,161.4,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69
GADimensionH,177.15,mm,length,177.15,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69
GADimensionH,202.55,mm,length,202.55,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69
GADimensionH,224.9,mm,length,224.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69
GADimensionH,307.45,mm,length,307.45,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69
GADimensionH,351.9,mm,length,351.9,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69
GADimensionH,453.5,mm,length,453.5,Exp1 AND Exp2 AND Exp11 AND Exp68 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69
