Fluid,Temperature_K,Pressure_PaA,ZFactor,IsentropicIndex,Viscosity_cP,Density_kgm3
Carbon Monoxide,380,80000,1.000118494,1.397216678,0.021561908,0.709141493
Carbon Monoxide,380,90000,1.000133514,1.397296071,0.021563346,0.797772288
Carbon Monoxide,380,100000,1.000148416,1.397375345,0.021564763,0.886400402
Carbon Monoxide,380,500000,1.000769258,1.400526047,0.021617463,4.429252625
Carbon Monoxide,380,1000000,1.001605868,1.404401422,0.021683337,8.85110569
Carbon Monoxide,380,1500000,1.002509356,1.408205271,0.021751639,13.26469326
Carbon Monoxide,380,2000000,1.003479362,1.411935568,0.02182251,17.66916275
Carbon Monoxide,380,2500000,1.004515171,1.415591002,0.021895854,22.06367683
Carbon Monoxide,380,3000000,1.005616546,1.419169784,0.021971544,26.44741631
Carbon Monoxide,380,3493500,1.006767154,1.422625899,0.022048429,30.76281738
Carbon Monoxide,400,10000,1.000019789,1.395535111,0.022378197,0.084218867
Carbon Monoxide,400,20000,1.000039577,1.395601511,0.022380112,0.168434396
Carbon Monoxide,400,30000,1.000059485,1.395667911,0.022381805,0.252646595
Carbon Monoxide,400,40000,1.000079393,1.39573431,0.022383383,0.336855412
Carbon Monoxide,400,50000,1.000099182,1.39580071,0.022384889,0.42106092
Carbon Monoxide,400,60000,1.00011909,1.39586699,0.022386344,0.505263031
Carbon Monoxide,400,70000,1.000139117,1.39593339,0.022387763,0.589461803
Carbon Monoxide,400,80000,1.000159025,1.39599967,0.022389153,0.673657179
Carbon Monoxide,400,90000,1.000179052,1.39606595,0.02239052,0.757849157
Carbon Monoxide,400,100000,1.00019908,1.396132112,0.022391869,0.842037797
Carbon Monoxide,400,500000,1.001018167,1.398761272,0.022441773,4.206743717
Carbon Monoxide,400,1000000,1.002093673,1.40199101,0.022503939,8.404458046
Carbon Monoxide,400,1500000,1.003225923,1.405156851,0.022568258,12.59245777
Carbon Monoxide,400,2000000,1.004414678,1.408257723,0.022634888,16.77007294
Carbon Monoxide,400,2500000,1.005659223,1.411292911,0.022703752,20.93664932
Carbon Monoxide,400,3000000,1.006959081,1.414261699,0.022774737,25.09154701
Carbon Monoxide,400,3493500,1.008295894,1.41712606,0.022846768,29.18036842
Carbon Monoxide,450,10000,1.000027537,1.391886353,0.024367169,0.07486064
Carbon Monoxide,450,20000,1.000055075,1.391928673,0.024368893,0.149717152
Carbon Monoxide,450,30000,1.000082612,1.391971111,0.024370413,0.224569544
Carbon Monoxide,450,40000,1.000110149,1.392013431,0.024371827,0.299417824
Carbon Monoxide,450,50000,1.000137806,1.39205575,0.024373176,0.374261945
Carbon Monoxide,450,60000,1.000165343,1.392098069,0.024374476,0.449101925
Carbon Monoxide,450,70000,1.000193,1.392140388,0.024375742,0.523937821
Carbon Monoxide,450,80000,1.000220537,1.392182708,0.024376981,0.598769486
Carbon Monoxide,450,90000,1.000248194,1.392224908,0.024378197,0.673597097
Carbon Monoxide,450,100000,1.00027585,1.392267227,0.024379397,0.748420537
Carbon Monoxide,450,500000,1.001395345,1.393942356,0.024423465,3.737919331
Carbon Monoxide,450,1000000,1.002830029,1.395995378,0.024477921,7.465143204
Carbon Monoxide,450,1500000,1.004303694,1.398002863,0.024533996,11.18128395
Carbon Monoxide,450,2000000,1.005815864,1.399964809,0.024591891,14.88596535
Carbon Monoxide,450,2500000,1.007366061,1.401881337,0.024651561,18.57882118
Carbon Monoxide,450,3000000,1.008954048,1.403752208,0.024712924,22.25949669
Carbon Monoxide,450,3493500,1.01055789,1.405554414,0.024775062,25.88004684
Carbon Monoxide,500,10000,1.000030875,1.387187958,0.026276367,0.067374349
Carbon Monoxide,500,20000,1.00006187,1.387214661,0.026277941,0.134744525
Carbon Monoxide,500,30000,1.000092745,1.387241364,0.026279323,0.202110544
Carbon Monoxide,500,40000,1.000123739,1.387268066,0.026280606,0.26947239
Carbon Monoxide,500,50000,1.000154734,1.38729465,0.026281826,0.33683005
Carbon Monoxide,500,60000,1.000185609,1.387321353,0.026283003,0.404183537
Carbon Monoxide,500,70000,1.000216603,1.387347937,0.026284149,0.471532851
Carbon Monoxide,500,80000,1.000247598,1.38737464,0.026285267,0.538877964
Carbon Monoxide,500,90000,1.000278592,1.387401223,0.026286365,0.606218934
Carbon Monoxide,500,100000,1.000309706,1.387427807,0.026287448,0.673555732
Carbon Monoxide,500,500000,1.001559615,1.388481617,0.026326913,3.363575459
Carbon Monoxide,500,1000000,1.003147364,1.389770746,0.026375331,6.71650362
Carbon Monoxide,500,1500000,1.004763007,1.391028762,0.026424984,10.0585556
Carbon Monoxide,500,2000000,1.006406069,1.392255664,0.0264761,13.38951206
Carbon Monoxide,500,2500000,1.00807631,1.393451929,0.02652867,16.70915794
Carbon Monoxide,500,3000000,1.009773493,1.394617677,0.02658263,20.01729012
Carbon Monoxide,500,3493500,1.01147449,1.395738721,0.026637185,23.27093315
Carbon Monoxide,550,10000,1.000031948,1.381727219,0.028141413,0.061249342
Carbon Monoxide,550,20000,1.000064015,1.381743431,0.028142862,0.122494765
Carbon Monoxide,550,30000,1.000095963,1.381759644,0.028144132,0.183736265
Carbon Monoxide,550,40000,1.000127912,1.381775737,0.02814531,0.244973853
Carbon Monoxide,550,50000,1.000159979,1.381791949,0.028146427,0.306207508
Carbon Monoxide,550,60000,1.000191927,1.381808162,0.028147504,0.367437243
Carbon Monoxide,550,70000,1.000223994,1.381824255,0.028148551,0.428663075
Carbon Monoxide,550,80000,1.000256062,1.381840467,0.028149571,0.489884973
Carbon Monoxide,550,90000,1.000288129,1.381856561,0.028150573,0.551102936
Carbon Monoxide,550,100000,1.000320196,1.381872654,0.028151561,0.612316966
Carbon Monoxide,550,500000,1.001609087,1.38251102,0.028187308,3.057644844
Carbon Monoxide,550,1000000,1.003239274,1.383289814,0.028230879,6.105353355
Carbon Monoxide,550,1500000,1.004890084,1.384047747,0.028275397,9.142985344
Carbon Monoxide,550,2000000,1.006561279,1.384785056,0.028321115,12.17040634
Carbon Monoxide,550,2500000,1.00825274,1.385501742,0.028368043,15.18748569
Carbon Monoxide,550,3000000,1.009964228,1.386198282,0.02841614,18.19409943
Carbon Monoxide,550,3493500,1.011672854,1.386866212,0.028464703,21.15124702
Carbon Monoxide,600,10000,1.00003171,1.375825047,0.029988572,0.056145243
Carbon Monoxide,600,20000,1.000063539,1.375834107,0.029989919,0.112286918
Carbon Monoxide,600,30000,1.000095248,1.375843167,0.029991096,0.168425024
Carbon Monoxide,600,40000,1.000127077,1.375852108,0.029992184,0.22455956
Carbon Monoxide,600,50000,1.000158906,1.375861168,0.029993216,0.280690521
Carbon Monoxide,600,60000,1.000190616,1.375870228,0.02999421,0.33681795
Carbon Monoxide,600,70000,1.000222445,1.375879169,0.029995175,0.392941773
Carbon Monoxide,600,80000,1.000254273,1.375888228,0.029996116,0.44906202
Carbon Monoxide,600,90000,1.000286102,1.375897169,0.029997038,0.50517869
Carbon Monoxide,600,100000,1.000317931,1.37590611,0.029997945,0.561291814
Carbon Monoxide,600,500000,1.001595855,1.376261115,0.030030634,2.802878141
Carbon Monoxide,600,1000000,1.003208041,1.376692176,0.030070234,5.596747875
Carbon Monoxide,600,1500000,1.004836202,1.377109408,0.03011056,8.381519318
Carbon Monoxide,600,2000000,1.006480098,1.377513051,0.030151881,11.15710545
Carbon Monoxide,600,2500000,1.008139729,1.377903104,0.030194227,13.92342281
Carbon Monoxide,600,3000000,1.009814858,1.378279924,0.030237569,16.68039131
Carbon Monoxide,600,3493500,1.011483192,1.378638983,0.030281283,19.39227867
Carbon Monoxide,700,10000,1.000029564,1.36377418,0.033696048,0.0481246
Carbon Monoxide,700,20000,1.000059128,1.363774896,0.033697233,0.096246354
Carbon Monoxide,700,30000,1.000088692,1.363775492,0.033698261,0.144365251
Carbon Monoxide,700,40000,1.000118256,1.363776088,0.033699211,0.192481309
Carbon Monoxide,700,50000,1.000147939,1.363776684,0.033700112,0.240594521
Carbon Monoxide,700,60000,1.000177503,1.36377728,0.033700977,0.288704902
Carbon Monoxide,700,70000,1.000207067,1.363777876,0.033701811,0.336812407
Carbon Monoxide,700,80000,1.00023663,1.363778591,0.033702627,0.38491708
Carbon Monoxide,700,90000,1.000266314,1.363779187,0.033703428,0.433018893
Carbon Monoxide,700,100000,1.000295877,1.363779783,0.03370421,0.481117874
Carbon Monoxide,700,500000,1.001483679,1.363801956,0.033732165,2.402736187
Carbon Monoxide,700,1000000,1.002978086,1.363824368,0.033765659,4.798312664
Carbon Monoxide,700,1500000,1.004482985,1.363841057,0.03379957,7.186685085
Carbon Monoxide,700,2000000,1.005998492,1.363852143,0.033834182,9.567811966
Carbon Monoxide,700,2500000,1.007524252,1.363857746,0.033869546,11.9416523
Carbon Monoxide,700,3000000,1.009060383,1.363857985,0.033905663,14.30816841
Carbon Monoxide,700,3493500,1.0105865,1.363852859,0.033942025,16.63670158
Carbon Monoxide,800,10000,1.000026584,1.352535367,0.037476942,0.042109147
Carbon Monoxide,800,20000,1.000053167,1.352531791,0.037478007,0.084216058
Carbon Monoxide,800,30000,1.00007987,1.352528334,0.037478928,0.12632072
Carbon Monoxide,800,40000,1.000106454,1.352524757,0.037479773,0.168423146
Carbon Monoxide,800,50000,1.000133038,1.3525213,0.037480574,0.210523322
Carbon Monoxide,800,60000,1.00015974,1.352517724,0.037481342,0.252621263
Carbon Monoxide,800,70000,1.000186324,1.352514148,0.037482083,0.294716954
Carbon Monoxide,800,80000,1.000212908,1.352510691,0.037482806,0.33681041
Carbon Monoxide,800,90000,1.000239611,1.352507114,0.03748351,0.378901631
Carbon Monoxide,800,100000,1.000266194,1.352503657,0.037484203,0.420990616
Carbon Monoxide,800,500000,1.00133431,1.352361679,0.03750867,2.102707863
Carbon Monoxide,800,1000000,1.002676487,1.352182388,0.037537705,4.199786186
Carbon Monoxide,800,1500000,1.004026413,1.352001071,0.037566941,6.291209221
Carbon Monoxide,800,2000000,1.005384088,1.351817966,0.037596688,8.376951218
Carbon Monoxide,800,2500000,1.006749392,1.351632833,0.037627008,10.45698833
Carbon Monoxide,800,3000000,1.008122325,1.351446033,0.037657913,12.53129768
Carbon Monoxide,800,3493500,1.009484768,1.351259828,0.037688974,14.57300091
Carbon Monoxide,900,10000,1.000023603,1.34271121,0.041347779,0.037430465
Carbon Monoxide,900,20000,1.000047326,1.342705607,0.041348748,0.074859157
Carbon Monoxide,900,30000,1.00007093,1.342700124,0.041349582,0.112286083
Carbon Monoxide,900,40000,1.000094533,1.342694521,0.04135035,0.149711236
Carbon Monoxide,900,50000,1.000118256,1.342688918,0.041351072,0.187134624
Carbon Monoxide,900,60000,1.000141859,1.342683315,0.041351765,0.224556237
Carbon Monoxide,900,70000,1.000165582,1.342677712,0.041352432,0.261976093
Carbon Monoxide,900,80000,1.000189185,1.342672229,0.041353084,0.299394161
Carbon Monoxide,900,90000,1.000212908,1.342666626,0.041353717,0.33681044
Carbon Monoxide,900,100000,1.000236511,1.342661023,0.04135434,0.374224991
Carbon Monoxide,900,500000,1.001185179,1.342437744,0.041376133,1.869351983
Carbon Monoxide,900,1000000,1.002376676,1.342158437,0.041401766,3.734260082
Carbon Monoxide,900,1500000,1.003574252,1.341878891,0.041427467,5.594705582
Carbon Monoxide,900,2000000,1.004778028,1.341598988,0.041453533,7.450670719
Carbon Monoxide,900,2500000,1.005987763,1.341318965,0.041480046,9.302138329
Carbon Monoxide,900,3000000,1.007203579,1.341038704,0.041507021,11.14909172
Carbon Monoxide,900,3493500,1.0084095,1.3407619,0.041534096,12.96759129
Carbon Monoxide,1073.150024,10000,1.000019073,1.329162121,0.048205115,0.031391297
Carbon Monoxide,1073.150024,20000,1.000038266,1.329155207,0.048205957,0.062781394
Carbon Monoxide,1073.150024,30000,1.00005734,1.329148293,0.048206683,0.094170287
Carbon Monoxide,1073.150024,40000,1.000076532,1.329141378,0.048207346,0.125557989
Carbon Monoxide,1073.150024,50000,1.000095606,1.329134583,0.048207968,0.156944484
Carbon Monoxide,1073.150024,60000,1.000114799,1.329127669,0.048208565,0.188329771
Carbon Monoxide,1073.150024,70000,1.000133872,1.329120755,0.048209138,0.219713867
Carbon Monoxide,1073.150024,80000,1.000153065,1.329113841,0.048209693,0.251096755
Carbon Monoxide,1073.150024,90000,1.000172138,1.329107046,0.048210237,0.282478452
Carbon Monoxide,1073.150024,100000,1.000191331,1.329100132,0.04821077,0.313858926
Carbon Monoxide,1073.150024,500000,1.000958443,1.328824997,0.048229158,1.568091989
Carbon Monoxide,1073.150024,1000000,1.001921415,1.328481674,0.048250508,3.133169651
Carbon Monoxide,1073.150024,1500000,1.002889037,1.328139186,0.04827176,4.695219994
Carbon Monoxide,1073.150024,2000000,1.003861308,1.327797413,0.048293222,6.254230499
Carbon Monoxide,1073.150024,2500000,1.00483799,1.327456355,0.048314974,7.81018877
Carbon Monoxide,1073.150024,3000000,1.005819201,1.327116013,0.04833705,9.363082886
Carbon Monoxide,1073.150024,3493500,1.006792068,1.326780915,0.048359163,10.89277458
