"ColumnName","Value","Units","UnitsType","Expression","Notes"
"GADimensionH","122.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69","122.95"
"GADimensionH","135.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69","135.65"
"GADimensionH","161.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69","161.05"
"GADimensionH","183.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69","183.4"
"GADimensionH","205.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69","205.5"
"GADimensionH","221.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69","221.5"
"GADimensionH","234.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69","234.2"
"GADimensionH","237.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69","237.25"
"GADimensionH","249.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69","249.95"
"GADimensionH","269","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69","269"
"GADimensionH","313.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69","313.45"
"GADimensionH","307.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69","307.1"
"GADimensionH","319.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69","319.8"
"GADimensionH","332.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69","332.5"
"GADimensionH","351.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69","351.55"
"GADimensionH","370.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69","370.6"
"GADimensionH","383.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69","383.3"
"GADimensionH","103.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69","103.9"
"GADimensionH","110.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69","110.25"
"GADimensionH","122.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69","122.95"
"GADimensionH","126","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69","126"
"GADimensionH","138.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69","138.7"
"GADimensionH","145.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69","145.3"
"GADimensionH","192.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69","192.8"
"GADimensionH","234.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69","234.2"
"GADimensionH","275.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69","275.35"
"GADimensionH","303.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69","303.8"
"GADimensionH","319.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69","319.8"
"GADimensionH","332.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69","332.5"
"GADimensionH","348.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69","348.5"
"GADimensionH","376.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69","376.95"
"GADimensionH","427.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69","427.75"
"GADimensionH","113.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69","113.3"
"GADimensionH","132.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69","132.6"
"GADimensionH","148.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69","148.35"
"GADimensionH","164.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69","164.1"
"GADimensionH","189.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69","189.5"
"GADimensionH","211.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69","211.85"
"GADimensionH","294.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69","294.4"
"GADimensionH","338.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69","338.85"
"GADimensionH","440.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69","440.45"
"GADimensionH","484.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp61 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69","484.9"
"GADimensionH","99.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69","99.55"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69","102.85"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69","102.85"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69","105.9"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69","105.9"
"GADimensionH","108.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69","108.5"
"GADimensionH","117.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69","117.1"
"GADimensionH","128.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69","128.25"
"GADimensionH","134.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp69","134.35"
"GADimensionH","147.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp69","147.05"
"GADimensionH","159.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp69","159.75"
"GADimensionH","163.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp69","163.05"
"GADimensionH","175.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp69","175.75"
"GADimensionH","179.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp69","179.05"
"GADimensionH","185.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp69","185.15"
"GADimensionH","201.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp69","201.15"
"GADimensionH","213.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp69","213.85"
"GADimensionH","226.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp31 AND Exp6 AND Exp69","226.55"
"GADimensionH","239.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp31 AND Exp6 AND Exp69","239.25"
"GADimensionH","248.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp31 AND Exp6 AND Exp69","248.65"
"GADimensionH","258.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp31 AND Exp6 AND Exp69","258.3"
"GADimensionH","99.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp33 AND Exp6 AND Exp69","99.55"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp33 AND Exp6 AND Exp69","102.85"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp33 AND Exp6 AND Exp69","102.85"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp33 AND Exp6 AND Exp69","105.9"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp33 AND Exp6 AND Exp69","105.9"
"GADimensionH","112.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp33 AND Exp6 AND Exp69","112.25"
"GADimensionH","126.48","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp33 AND Exp6 AND Exp69","126.48"
"GADimensionH","140.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp33 AND Exp6 AND Exp69","140.7"
"GADimensionH","147.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp33 AND Exp6 AND Exp69","147.3"
"GADimensionH","160","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp33 AND Exp6 AND Exp69","160"
"GADimensionH","172.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp33 AND Exp6 AND Exp69","172.7"
"GADimensionH","175.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp33 AND Exp6 AND Exp69","175.75"
"GADimensionH","188.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp33 AND Exp6 AND Exp69","188.45"
"GADimensionH","191.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp33 AND Exp6 AND Exp69","191.5"
"GADimensionH","198.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp33 AND Exp6 AND Exp69","198.1"
"GADimensionH","216.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp33 AND Exp6 AND Exp69","216.9"
"GADimensionH","229.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp33 AND Exp6 AND Exp69","229.6"
"GADimensionH","242.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp33 AND Exp6 AND Exp69","242.3"
"GADimensionH","255","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp33 AND Exp6 AND Exp69","255"
"GADimensionH","264.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp33 AND Exp6 AND Exp69","264.65"
"GADimensionH","274.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp33 AND Exp6 AND Exp69","274.3"
"GADimensionH","99.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp34 AND Exp6 AND Exp69","99.55"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp34 AND Exp6 AND Exp69","102.85"
"GADimensionH","102.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp34 AND Exp6 AND Exp69","102.85"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp34 AND Exp6 AND Exp69","105.9"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp34 AND Exp6 AND Exp69","105.9"
"GADimensionH","124.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp34 AND Exp6 AND Exp69","124.95"
"GADimensionH","140.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp34 AND Exp6 AND Exp69","140.7"
"GADimensionH","156.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp34 AND Exp6 AND Exp69","156.7"
"GADimensionH","175.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp34 AND Exp6 AND Exp69","175.75"
"GADimensionH","178.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp34 AND Exp6 AND Exp69","178.8"
"GADimensionH","188.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp34 AND Exp6 AND Exp69","188.45"
"GADimensionH","201.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp34 AND Exp6 AND Exp69","201.15"
"GADimensionH","207.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp34 AND Exp6 AND Exp69","207.5"
"GADimensionH","213.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp34 AND Exp6 AND Exp69","213.85"
"GADimensionH","226.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp34 AND Exp6 AND Exp69","226.55"
"GADimensionH","245.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp34 AND Exp6 AND Exp69","245.6"
"GADimensionH","258.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp34 AND Exp6 AND Exp69","258.3"
"GADimensionH","271","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp34 AND Exp6 AND Exp69","271"
"GADimensionH","283.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp34 AND Exp6 AND Exp69","283.7"
"GADimensionH","293.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp34 AND Exp6 AND Exp69","293.1"
"GADimensionH","305.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp34 AND Exp6 AND Exp69","305.8"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp27 AND Exp6 AND Exp69","105.9"
"GADimensionH","112.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp27 AND Exp6 AND Exp69","112.25"
"GADimensionH","124.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp27 AND Exp6 AND Exp69","124.95"
"GADimensionH","128","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp27 AND Exp6 AND Exp69","128"
"GADimensionH","124.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp27 AND Exp6 AND Exp69","124.95"
"GADimensionH","137.65","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp27 AND Exp6 AND Exp69","137.65"
"GADimensionH","163.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp27 AND Exp6 AND Exp69","163.05"
"GADimensionH","185.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp27 AND Exp6 AND Exp69","185.4"
"GADimensionH","207.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp27 AND Exp6 AND Exp69","207.5"
"GADimensionH","223.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp27 AND Exp6 AND Exp69","223.5"
"GADimensionH","236.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp27 AND Exp6 AND Exp69","236.2"
"GADimensionH","239.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp27 AND Exp6 AND Exp69","239.25"
"GADimensionH","251.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp27 AND Exp6 AND Exp69","251.95"
"GADimensionH","271","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp27 AND Exp6 AND Exp69","271"
"GADimensionH","315.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp27 AND Exp6 AND Exp69","315.45"
"GADimensionH","309.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp46 AND Exp27 AND Exp6 AND Exp69","309.1"
"GADimensionH","321.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp47 AND Exp27 AND Exp6 AND Exp69","321.8"
"GADimensionH","334.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp48 AND Exp27 AND Exp6 AND Exp69","334.5"
"GADimensionH","353.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp49 AND Exp27 AND Exp6 AND Exp69","353.55"
"GADimensionH","372.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp50 AND Exp27 AND Exp6 AND Exp69","372.6"
"GADimensionH","385.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp51 AND Exp27 AND Exp6 AND Exp69","385.3"
"GADimensionH","105.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp28 AND Exp6 AND Exp69","105.9"
"GADimensionH","112.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp28 AND Exp6 AND Exp69","112.25"
"GADimensionH","124.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp28 AND Exp6 AND Exp69","124.95"
"GADimensionH","128","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp28 AND Exp6 AND Exp69","128"
"GADimensionH","140.7","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp28 AND Exp6 AND Exp69","140.7"
"GADimensionH","147.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp28 AND Exp6 AND Exp69","147.3"
"GADimensionH","194.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp28 AND Exp6 AND Exp69","194.8"
"GADimensionH","236.2","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp28 AND Exp6 AND Exp69","236.2"
"GADimensionH","277.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp28 AND Exp6 AND Exp69","277.35"
"GADimensionH","305.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp28 AND Exp6 AND Exp69","305.8"
"GADimensionH","321.8","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp40 AND Exp28 AND Exp6 AND Exp69","321.8"
"GADimensionH","334.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp41 AND Exp28 AND Exp6 AND Exp69","334.5"
"GADimensionH","350.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp42 AND Exp28 AND Exp6 AND Exp69","350.5"
"GADimensionH","378.95","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp43 AND Exp28 AND Exp6 AND Exp69","378.95"
"GADimensionH","429.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp45 AND Exp28 AND Exp6 AND Exp69","429.75"
"GADimensionH","115.3","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp21 AND Exp19 AND Exp6 AND Exp69","115.3"
"GADimensionH","134.6","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp23 AND Exp19 AND Exp6 AND Exp69","134.6"
"GADimensionH","150.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp24 AND Exp19 AND Exp6 AND Exp69","150.35"
"GADimensionH","166.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp25 AND Exp19 AND Exp6 AND Exp69","166.1"
"GADimensionH","191.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp26 AND Exp19 AND Exp6 AND Exp69","191.5"
"GADimensionH","213.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp32 AND Exp19 AND Exp6 AND Exp69","213.85"
"GADimensionH","296.4","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp36 AND Exp19 AND Exp6 AND Exp69","296.4"
"GADimensionH","340.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp37 AND Exp19 AND Exp6 AND Exp69","340.85"
"GADimensionH","442.45","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp38 AND Exp19 AND Exp6 AND Exp69","442.45"
"GADimensionH","486.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp62 AND Exp56 AND Exp39 AND Exp19 AND Exp6 AND Exp69","486.9"
"GADimensionH","101.55","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp21 AND Exp31 AND Exp6 AND Exp69","101.55"
"GADimensionH","104.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp23 AND Exp31 AND Exp6 AND Exp69","104.85"
"GADimensionH","104.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp24 AND Exp31 AND Exp6 AND Exp69","104.85"
"GADimensionH","107.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp25 AND Exp31 AND Exp6 AND Exp69","107.9"
"GADimensionH","107.9","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp26 AND Exp31 AND Exp6 AND Exp69","107.9"
"GADimensionH","110.5","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp32 AND Exp31 AND Exp6 AND Exp69","110.5"
"GADimensionH","119.1","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp36 AND Exp31 AND Exp6 AND Exp69","119.1"
"GADimensionH","130.25","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp37 AND Exp31 AND Exp6 AND Exp69","130.25"
"GADimensionH","136.35","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp38 AND Exp31 AND Exp6 AND Exp69","136.35"
"GADimensionH","149.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp39 AND Exp31 AND Exp6 AND Exp69","149.05"
"GADimensionH","161.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp40 AND Exp31 AND Exp6 AND Exp69","161.75"
"GADimensionH","165.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp41 AND Exp31 AND Exp6 AND Exp69","165.05"
"GADimensionH","177.75","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp42 AND Exp31 AND Exp6 AND Exp69","177.75"
"GADimensionH","181.05","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp43 AND Exp31 AND Exp6 AND Exp69","181.05"
"GADimensionH","187.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp45 AND Exp31 AND Exp6 AND Exp69","187.15"
"GADimensionH","203.15","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp46 AND Exp31 AND Exp6 AND Exp69","203.15"
"GADimensionH","215.85","mm","length","Exp1 AND Exp2 AND Exp11 AND Exp63 AND Exp56 AND Exp47 AND Exp31 AND Exp6 AND Exp69","215.85"
