"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD150","CH/FPD/ORIFICE/DESIGN","U2",9,True,False,0,"","Quarter circle - Flange taps","Quarter circle - Flange taps",,False
"FPD150","CH/FPD/ORIFICE/DESIGN","S2",10,True,False,999999,"","Segmental - Flange taps","Segmental - Flange taps",,False
"FPD150","CH/FPD/ORIFICE/DESIGN","C5",11,True,False,0,"CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1","Multi-Hole - Flange taps","Multi-Hole - Flange taps",,False
"FPD150","CH/FPD/ORIFICE/DESIGN","C6",12,True,False,0,"CH/FPD/CUST/STD=A2 OR CH/FPD/CUST/STD=S1","Multi-Hole - Corner taps","Multi-Hole - Corner taps",,False
"FPD150","CH/FPD/LINE/SIZE","015",1,True,False,0,"CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 15 (½ in.)","DN 15 (½ in.)","½""",False
"FPD150","CH/FPD/LINE/SIZE","020",2,True,False,0,"CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 20 (¾ in.)","DN 20 (¾ in.)","¾""",False
"FPD150","CH/FPD/LINE/SIZE","025",3,True,False,0,"CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 25 (1 in.)","DN 25 (1 in.)","1""",False
"FPD150","CH/FPD/LINE/SIZE","032",4,True,False,0,"CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 32 (1¼ in.)","DN 32 (1¼ in.)","1¼""",False
"FPD150","CH/FPD/LINE/SIZE","040",5,True,False,0,"CH/FPD/ORIFICE/DESIGN=C2 OR CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 40 (1½ in.)","DN 40 (1½ in.)","1½""",False
"FPD150","CH/FPD/LINE/SIZE","050",6,True,False,0,"CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 50 (2 in.)","DN 50 (2 in.)","2""",False
"FPD150","CH/FPD/LINE/SIZE","065",7,True,False,0,"CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 65 (2½ in.)","DN 65 (2½ in.)","2½""",False
"FPD150","CH/FPD/LINE/SIZE","080",8,True,False,0,"CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 80 (3 in.)","DN 80 (3 in.)","3""",False
"FPD150","CH/FPD/LINE/SIZE","090",9,True,False,0,"CH/FPD/ORIFICE/DESIGN=E1 OR CH/FPD/ORIFICE/DESIGN=E2 OR CH/FPD/ORIFICE/DESIGN=E3","DN 90 (3½ in.)","DN 90 (3½ in.)","3½""",False
"FPD150","CH/FPD/LINE/SIZE","100",10,True,False,0,"","DN 100 (4 in.)","DN 100 (4 in.)","4""",False
