"ColumnName","Value","Units","UnitsType","Expression","Notes"
"FlangeLengthF","171","mm","length","Exp47 AND Exp39 AND Exp18 AND Exp10","DN 150 CL1500 FF"
"FlangeLengthF","213","mm","length","Exp48 AND Exp39 AND Exp18 AND Exp10","DN 200 CL1500 FF"
"FlangeLengthF","254","mm","length","Exp49 AND Exp39 AND Exp18 AND Exp10","DN 250 CL1500 FF"
"FlangeLengthF","283","mm","length","Exp50 AND Exp39 AND Exp18 AND Exp10","DN 300 CL1500 FF"
"FlangeLengthF","298","mm","length","Exp51 AND Exp39 AND Exp18 AND Exp10","DN 350 CL1500 FF"
"FlangeLengthF","311","mm","length","Exp52 AND Exp39 AND Exp18 AND Exp10","DN 400 CL1500 FF"
"FlangeLengthF","327","mm","length","Exp53 AND Exp39 AND Exp18 AND Exp10","DN 450 CL1500 FF"
"FlangeLengthF","356","mm","length","Exp54 AND Exp39 AND Exp18 AND Exp10","DN 500 CL1500 FF"
"FlangeLengthF","406","mm","length","Exp55 AND Exp39 AND Exp18 AND Exp10","DN 600 CL1500 FF"
"FlangeLengthF","92","mm","length","Exp32 AND Exp30 AND Exp18 AND Exp10","DN 25 CL2500 FF"
"FlangeLengthF","111","mm","length","Exp34 AND Exp30 AND Exp18 AND Exp10","DN 40 CL2500 FF"
"FlangeLengthF","127","mm","length","Exp35 AND Exp30 AND Exp18 AND Exp10","DN 50 CL2500 FF"
"FlangeLengthF","143","mm","length","Exp36 AND Exp30 AND Exp18 AND Exp10","DN 65 CL2500 FF"
"FlangeLengthF","168","mm","length","Exp37 AND Exp30 AND Exp18 AND Exp10","DN 80 CL2500 FF"
"FlangeLengthF","190","mm","length","Exp43 AND Exp30 AND Exp18 AND Exp10","DN 100 CL2500 FF"
"FlangeLengthF","273","mm","length","Exp47 AND Exp30 AND Exp18 AND Exp10","DN 150 CL2500 FF"
"FlangeLengthF","318","mm","length","Exp48 AND Exp30 AND Exp18 AND Exp10","DN 200 CL2500 FF"
"FlangeLengthF","419","mm","length","Exp49 AND Exp30 AND Exp18 AND Exp10","DN 250 CL2500 FF"
"FlangeLengthF","464","mm","length","Exp50 AND Exp30 AND Exp18 AND Exp10","DN 300 CL2500 FF"
"HoleDiaH","5/8""","","","Exp26 AND Exp27 ",
"HoleDiaH","5/8""","","","Exp31 AND Exp27 ",
"HoleDiaH","5/8""","","","Exp32 AND Exp27 ",
"HoleDiaH","5/8""","","","Exp34 AND Exp27 ",
"HoleDiaH","3/4""","","","Exp35 AND Exp27 ",
"HoleDiaH","3/4""","","","Exp36 AND Exp27 ",
"HoleDiaH","3/4""","","","Exp37 AND Exp27 ",
"HoleDiaH","3/4""","","","Exp40 AND Exp27 ",
"HoleDiaH","3/4""","","","Exp43 AND Exp27 ",
"HoleDiaH","7/8""","","","Exp46 AND Exp27 ",
"HoleDiaH","7/8""","","","Exp47 AND Exp27 ",
"HoleDiaH","7/8""","","","Exp48 AND Exp27 ",
"HoleDiaH","1""","","","Exp49 AND Exp27 ",
"HoleDiaH","1""","","","Exp50 AND Exp27 ",
"HoleDiaH","1 1/8""","","","Exp51 AND Exp27 ",
"HoleDiaH","1 1/8""","","","Exp52 AND Exp27 ",
"HoleDiaH","1 1/4""","","","Exp53 AND Exp27 ",
"HoleDiaH","1 1/4""","","","Exp54 AND Exp27 ",
"HoleDiaH","1 3/8""","","","Exp55 AND Exp27 ",
"HoleDiaH","5/8""","","","Exp26 AND Exp42 ",
"HoleDiaH","3/4""","","","Exp31 AND Exp42 ",
"HoleDiaH","3/4""","","","Exp32 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp34 AND Exp42 ",
"HoleDiaH","3/4""","","","Exp35 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp36 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp37 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp40 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp43 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp46 AND Exp42 ",
"HoleDiaH","7/8""","","","Exp47 AND Exp42 ",
"HoleDiaH","1""","","","Exp48 AND Exp42 ",
"HoleDiaH","1 1/8""","","","Exp49 AND Exp42 ",
"HoleDiaH","1 1/4""","","","Exp50 AND Exp42 ",
"HoleDiaH","1 1/4""","","","Exp51 AND Exp42 ",
"HoleDiaH","1 3/8""","","","Exp52 AND Exp42 ",
"HoleDiaH","1 3/8""","","","Exp53 AND Exp42 ",
"HoleDiaH","1 3/8""","","","Exp54 AND Exp42 ",
"HoleDiaH","1 5/8""","","","Exp55 AND Exp42 ",
"HoleDiaH","5/8""","","","Exp26 AND Exp45 ",
"HoleDiaH","3/4""","","","Exp31 AND Exp45 ",
"HoleDiaH","3/4""","","","Exp32 AND Exp45 ",
"HoleDiaH","7/8""","","","Exp34 AND Exp45 ",
"HoleDiaH","3/4""","","","Exp35 AND Exp45 ",
"HoleDiaH","7/8""","","","Exp36 AND Exp45 ",
"HoleDiaH","7/8""","","","Exp37 AND Exp45 ",
"HoleDiaH","1""","","","Exp40 AND Exp45 ",
"HoleDiaH","1""","","","Exp43 AND Exp45 ",
"HoleDiaH","1 1/8""","","","Exp46 AND Exp45 ",
"HoleDiaH","1 1/8""","","","Exp47 AND Exp45 ",
"HoleDiaH","1 1/4""","","","Exp48 AND Exp45 ",
"HoleDiaH","1 3/8""","","","Exp49 AND Exp45 ",
"HoleDiaH","1 3/8""","","","Exp50 AND Exp45 ",
"HoleDiaH","1 1/2""","","","Exp51 AND Exp45 ",
"HoleDiaH","1 5/8""","","","Exp52 AND Exp45 ",
"HoleDiaH","1 3/4""","","","Exp53 AND Exp45 ",
"HoleDiaH","1 3/4""","","","Exp54 AND Exp45 ",
"HoleDiaH","2""","","","Exp55 AND Exp45 ",
"HoleDiaH","7/8""","","","Exp26 AND Exp38 ",
"HoleDiaH","7/8""","","","Exp31 AND Exp38 ",
"HoleDiaH","1""","","","Exp32 AND Exp38 ",
"HoleDiaH","1 1/8""","","","Exp34 AND Exp38 ",
"HoleDiaH","1""","","","Exp35 AND Exp38 ",
"HoleDiaH","1 1/8""","","","Exp36 AND Exp38 ",
"HoleDiaH","1""","","","Exp37 AND Exp38 ",
"HoleDiaH","1 1/4""","","","Exp43 AND Exp38 ",
"HoleDiaH","1 3/8""","","","Exp46 AND Exp38 ",
"HoleDiaH","1 1/4""","","","Exp47 AND Exp38 ",
"HoleDiaH","1 1/2""","","","Exp48 AND Exp38 ",
"HoleDiaH","1 1/2""","","","Exp49 AND Exp38 ",
"HoleDiaH","1 1/2""","","","Exp50 AND Exp38 ",
"HoleDiaH","1 5/8""","","","Exp51 AND Exp38 ",
"HoleDiaH","1 3/4""","","","Exp52 AND Exp38 ",
"HoleDiaH","2""","","","Exp53 AND Exp38 ",
"HoleDiaH","2 1/8""","","","Exp54 AND Exp38 ",
"HoleDiaH","2 5/8""","","","Exp55 AND Exp38 ",
"HoleDiaH","7/8""","","","Exp26 AND Exp39 ",
"HoleDiaH","7/8""","","","Exp31 AND Exp39 ",
"HoleDiaH","1""","","","Exp32 AND Exp39 ",
"HoleDiaH","1 1/8""","","","Exp34 AND Exp39 ",
"HoleDiaH","1""","","","Exp35 AND Exp39 ",
"HoleDiaH","1 1/8""","","","Exp36 AND Exp39 ",
"HoleDiaH","1 1/4""","","","Exp37 AND Exp39 ",
"HoleDiaH","1 3/8""","","","Exp43 AND Exp39 ",
"HoleDiaH","1 5/8""","","","Exp46 AND Exp39 ",
"HoleDiaH","1 1/2""","","","Exp47 AND Exp39 ",
"HoleDiaH","1 3/4""","","","Exp48 AND Exp39 ",
"HoleDiaH","2""","","","Exp49 AND Exp39 ",
"HoleDiaH","2 1/8""","","","Exp50 AND Exp39 ",
"HoleDiaH","2 3/8""","","","Exp51 AND Exp39 ",
"HoleDiaH","2 5/8""","","","Exp52 AND Exp39 ",
"HoleDiaH","2 7/8""","","","Exp53 AND Exp39 ",
"HoleDiaH","3 1/8""","","","Exp54 AND Exp39 ",
"HoleDiaH","3 5/8""","","","Exp55 AND Exp39 ",
"HoleDiaH","7/8""","","","Exp26 AND Exp30 ",
"HoleDiaH","7/8""","","","Exp31 AND Exp30 ",
"HoleDiaH","1""","","","Exp32 AND Exp30 ",
"HoleDiaH","1 1/4""","","","Exp34 AND Exp30 ",
"HoleDiaH","1 1/8""","","","Exp35 AND Exp30 ",
"HoleDiaH","1 1/4""","","","Exp36 AND Exp30 ",
"HoleDiaH","1 3/8""","","","Exp37 AND Exp30 ",
"HoleDiaH","1 5/8""","","","Exp43 AND Exp30 ",
"HoleDiaH","1 7/8""","","","Exp46 AND Exp30 ",
"HoleDiaH","2 1/8""","","","Exp47 AND Exp30 ",
"HoleDiaH","2 1/8""","","","Exp48 AND Exp30 ",
"HoleDiaH","2 5/8""","","","Exp49 AND Exp30 ",
"HoleDiaH","2 7/8""","","","Exp50 AND Exp30 ",
"HolePCDP","60.3","mm","LENGTH","Exp26 AND Exp27","DN15 CL150"
"HolePCDP","69.9","mm","LENGTH","Exp31 AND Exp27","DN20 CL150"
"HolePCDP","79.4","mm","LENGTH","Exp32 AND Exp27","DN25 CL150"
"HolePCDP","98.4","mm","LENGTH","Exp34 AND Exp27","DN40 CL150"
"HolePCDP","120.7","mm","LENGTH","Exp35 AND Exp27","DN50 CL150"
"HolePCDP","139.7","mm","LENGTH","Exp36 AND Exp27","DN65 CL150"
"HolePCDP","152.4","mm","LENGTH","Exp37 AND Exp27","DN80 CL150"
"HolePCDP","177.8","mm","LENGTH","Exp40 AND Exp27","DN90 CL150"
"HolePCDP","190.5","mm","LENGTH","Exp43 AND Exp27","DN100 CL150"
"HolePCDP","215.9","mm","LENGTH","Exp46 AND Exp27","DN125 CL150"
"HolePCDP","241.3","mm","LENGTH","Exp47 AND Exp27","DN150 CL150"
"HolePCDP","298.5","mm","LENGTH","Exp48 AND Exp27","DN200 CL150"
"HolePCDP","362","mm","LENGTH","Exp49 AND Exp27","DN250 CL150"
"HolePCDP","431.8","mm","LENGTH","Exp50 AND Exp27","DN300 CL150"
"HolePCDP","476.3","mm","LENGTH","Exp51 AND Exp27","DN350 CL150"
"HolePCDP","539.8","mm","LENGTH","Exp52 AND Exp27","DN400 CL150"
"HolePCDP","577.9","mm","LENGTH","Exp53 AND Exp27","DN450 CL150"
"HolePCDP","635","mm","LENGTH","Exp54 AND Exp27","DN500 CL150"
"HolePCDP","749.3","mm","LENGTH","Exp55 AND Exp27","DN600 CL150"
"HolePCDP","66.7","mm","LENGTH","Exp26 AND Exp42","DN15 CL300"
"HolePCDP","82.6","mm","LENGTH","Exp31 AND Exp42","DN20 CL300"
"HolePCDP","88.9","mm","LENGTH","Exp32 AND Exp42","DN25 CL300"
"HolePCDP","114.3","mm","LENGTH","Exp34 AND Exp42","DN40 CL300"
"HolePCDP","127","mm","LENGTH","Exp35 AND Exp42","DN50 CL300"
"HolePCDP","149.2","mm","LENGTH","Exp36 AND Exp42","DN65 CL300"
"HolePCDP","168.3","mm","LENGTH","Exp37 AND Exp42","DN80 CL300"
"HolePCDP","184.2","mm","LENGTH","Exp40 AND Exp42","DN90 CL300"
"HolePCDP","200","mm","LENGTH","Exp43 AND Exp42","DN100 CL300"
"HolePCDP","235","mm","LENGTH","Exp46 AND Exp42","DN125 CL300"
"HolePCDP","269.9","mm","LENGTH","Exp47 AND Exp42","DN150 CL300"
"HolePCDP","330.2","mm","LENGTH","Exp48 AND Exp42","DN200 CL300"
"HolePCDP","387.4","mm","LENGTH","Exp49 AND Exp42","DN250 CL300"
"HolePCDP","450.8","mm","LENGTH","Exp50 AND Exp42","DN300 CL300"
"HolePCDP","514.4","mm","LENGTH","Exp51 AND Exp42","DN350 CL300"
"HolePCDP","571.5","mm","LENGTH","Exp52 AND Exp42","DN400 CL300"
"HolePCDP","628.6","mm","LENGTH","Exp53 AND Exp42","DN450 CL300"
"HolePCDP","685.8","mm","LENGTH","Exp54 AND Exp42","DN500 CL300"
"HolePCDP","812.8","mm","LENGTH","Exp55 AND Exp42","DN600 CL300"
"HolePCDP","66.7","mm","LENGTH","Exp26 AND Exp45","DN15 CL600"
"HolePCDP","82.6","mm","LENGTH","Exp31 AND Exp45","DN20 CL600"
"HolePCDP","88.9","mm","LENGTH","Exp32 AND Exp45","DN25 CL600"
"HolePCDP","114.3","mm","LENGTH","Exp34 AND Exp45","DN40 CL600"
"HolePCDP","127","mm","LENGTH","Exp35 AND Exp45","DN50 CL600"
"HolePCDP","149.2","mm","LENGTH","Exp36 AND Exp45","DN65 CL600"
"HolePCDP","168.3","mm","LENGTH","Exp37 AND Exp45","DN80 CL600"
"HolePCDP","184.2","mm","LENGTH","Exp40 AND Exp45","DN90 CL600"
"HolePCDP","215.9","mm","LENGTH","Exp43 AND Exp45","DN100 CL600"
"HolePCDP","266.7","mm","LENGTH","Exp46 AND Exp45","DN125 CL600"
"HolePCDP","292.1","mm","LENGTH","Exp47 AND Exp45","DN150 CL600"
"HolePCDP","39.2","mm","LENGTH","Exp48 AND Exp45","DN200 CL600"
"HolePCDP","431.8","mm","LENGTH","Exp49 AND Exp45","DN250 CL600"
"HolePCDP","489","mm","LENGTH","Exp50 AND Exp45","DN300 CL600"
"HolePCDP","527","mm","LENGTH","Exp51 AND Exp45","DN350 CL600"
"HolePCDP","603.2","mm","LENGTH","Exp52 AND Exp45","DN400 CL600"
"HolePCDP","654","mm","LENGTH","Exp53 AND Exp45","DN450 CL600"
"HolePCDP","723.9","mm","LENGTH","Exp54 AND Exp45","DN500 CL600"
"HolePCDP","838.2","mm","LENGTH","Exp55 AND Exp45","DN600 CL600"
"HolePCDP","82.6","mm","LENGTH","Exp26 AND Exp38","DN15 CL900"
"HolePCDP","88.9","mm","LENGTH","Exp31 AND Exp38","DN20 CL900"
"HolePCDP","101.6","mm","LENGTH","Exp32 AND Exp38","DN25 CL900"
"HolePCDP","123.8","mm","LENGTH","Exp34 AND Exp38","DN40 CL900"
"HolePCDP","165.1","mm","LENGTH","Exp35 AND Exp38","DN50 CL900"
"HolePCDP","190.5","mm","LENGTH","Exp36 AND Exp38","DN65 CL900"
"HolePCDP","190.5","mm","LENGTH","Exp37 AND Exp38","DN80 CL900"
"HolePCDP","235","mm","LENGTH","Exp43 AND Exp38","DN100 CL900"
"HolePCDP","279.4","mm","LENGTH","Exp46 AND Exp38","DN125 CL900"
"HolePCDP","317.5","mm","LENGTH","Exp47 AND Exp38","DN150 CL900"
"HolePCDP","393.7","mm","LENGTH","Exp48 AND Exp38","DN200 CL900"
"HolePCDP","469.9","mm","LENGTH","Exp49 AND Exp38","DN250 CL900"
"HolePCDP","533.4","mm","LENGTH","Exp50 AND Exp38","DN300 CL900"
"HolePCDP","558.8","mm","LENGTH","Exp51 AND Exp38","DN350 CL900"
"HolePCDP","616","mm","LENGTH","Exp52 AND Exp38","DN400 CL900"
"HolePCDP","685.8","mm","LENGTH","Exp53 AND Exp38","DN450 CL900"
"HolePCDP","749.3","mm","LENGTH","Exp54 AND Exp38","DN500 CL900"
"HolePCDP","901.7","mm","LENGTH","Exp55 AND Exp38","DN600 CL900"
"HolePCDP","82.6","mm","LENGTH","Exp26 AND Exp39","DN15 CL1500"
"HolePCDP","88.9","mm","LENGTH","Exp31 AND Exp39","DN20 CL1500"
"HolePCDP","101.6","mm","LENGTH","Exp32 AND Exp39","DN25 CL1500"
"HolePCDP","123.8","mm","LENGTH","Exp34 AND Exp39","DN40 CL1500"
"HolePCDP","165.1","mm","LENGTH","Exp35 AND Exp39","DN50 CL1500"
"HolePCDP","190.5","mm","LENGTH","Exp36 AND Exp39","DN65 CL1500"
"HolePCDP","203.2","mm","LENGTH","Exp37 AND Exp39","DN80 CL1500"
"HolePCDP","241.3","mm","LENGTH","Exp43 AND Exp39","DN100 CL1500"
"HolePCDP","292.1","mm","LENGTH","Exp46 AND Exp39","DN125 CL1500"
"HolePCDP","317.5","mm","LENGTH","Exp47 AND Exp39","DN150 CL1500"
"HolePCDP","393.7","mm","LENGTH","Exp48 AND Exp39","DN200 CL1500"
"HolePCDP","482.6","mm","LENGTH","Exp49 AND Exp39","DN250 CL1500"
"HolePCDP","571.5","mm","LENGTH","Exp50 AND Exp39","DN300 CL1500"
"HolePCDP","635","mm","LENGTH","Exp51 AND Exp39","DN350 CL1500"
"HolePCDP","704.8","mm","LENGTH","Exp52 AND Exp39","DN400 CL1500"
"HolePCDP","774.7","mm","LENGTH","Exp53 AND Exp39","DN450 CL1500"
"HolePCDP","831.8","mm","LENGTH","Exp54 AND Exp39","DN500 CL1500"
"HolePCDP","990.6","mm","LENGTH","Exp55 AND Exp39","DN600 CL1500"
"HolePCDP","88.9","mm","LENGTH","Exp26 AND Exp30","DN15 CL2500"
"HolePCDP","95.2","mm","LENGTH","Exp31 AND Exp30","DN20 CL2500"
"HolePCDP","108","mm","LENGTH","Exp32 AND Exp30","DN25 CL2500"
"HolePCDP","146","mm","LENGTH","Exp34 AND Exp30","DN40 CL2500"
"HolePCDP","171.4","mm","LENGTH","Exp35 AND Exp30","DN50 CL2500"
"HolePCDP","196.8","mm","LENGTH","Exp36 AND Exp30","DN65 CL2500"
"HolePCDP","228.6","mm","LENGTH","Exp37 AND Exp30","DN80 CL2500"
"HolePCDP","273","mm","LENGTH","Exp43 AND Exp30","DN100 CL2500"
"HolePCDP","323.8","mm","LENGTH","Exp46 AND Exp30","DN125 CL2500"
"HolePCDP","368.3","mm","LENGTH","Exp47 AND Exp30","DN150 CL2500"
"HolePCDP","438.2","mm","LENGTH","Exp48 AND Exp30","DN200 CL2500"
"HolePCDP","539.8","mm","LENGTH","Exp49 AND Exp30","DN250 CL2500"
"HolePCDP","619.1","mm","LENGTH","Exp50 AND Exp30","DN300 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp32 AND Exp42","DN25 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp32 AND Exp45","DN25 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp32 AND Exp38","DN25 CL900"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp32 AND Exp39","DN25 CL1500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp32 AND Exp30","DN25 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp34 AND Exp42","DN40 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp34 AND Exp45","DN40 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp34 AND Exp38","DN40 CL900"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp34 AND Exp39","DN40 CL1500"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp34 AND Exp30","DN40 CL2500"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp35 AND Exp42","DN50 CL300"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp35 AND Exp45","DN50 CL600"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp35 AND Exp38","DN50 CL900"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp35 AND Exp39","DN50 CL1500"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp35 AND Exp30","DN50 CL2500"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp37 AND Exp42","DN80 CL300"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp37 AND Exp45","DN80 CL600"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp37 AND Exp38","DN80 CL900"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp37 AND Exp39","DN80 CL1500"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp37 AND Exp30","DN80 CL2500"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp43 AND Exp42","DN100 CL300"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp43 AND Exp45","DN100 CL600"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp43 AND Exp38","DN100 CL900"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp43 AND Exp39","DN100 CL1500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp43 AND Exp30","DN100 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp47 AND Exp42","DN150 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp47 AND Exp45","DN150 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp47 AND Exp38","DN150 CL900"
"RTJFlangeSpacing","15.9","mm","length","Exp18 AND Exp23 AND Exp47 AND Exp39","DN150 CL1500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp47 AND Exp30","DN150 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp48 AND Exp42","DN200 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp48 AND Exp45","DN200 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp48 AND Exp38","DN200 CL900"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp48 AND Exp39","DN200 CL1500"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp48 AND Exp30","DN200 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp49 AND Exp42","DN250 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp49 AND Exp45","DN250 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp49 AND Exp38","DN250 CL900"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp49 AND Exp39","DN250 CL1500"
"RTJFlangeSpacing","19.1","mm","length","Exp18 AND Exp23 AND Exp49 AND Exp30","DN250 CL2500"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp50 AND Exp42","DN300 CL300"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp50 AND Exp45","DN300 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp50 AND Exp38","DN300 CL900"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp50 AND Exp39","DN300 CL1500"
"RTJFlangeSpacing","20.7","mm","length","Exp18 AND Exp23 AND Exp50 AND Exp30","DN300 CL2500"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp51 AND Exp42","DN350 CL300"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp51 AND Exp45","DN350 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp51 AND Exp38","DN350 CL900"
"RTJFlangeSpacing","18.3","mm","length","Exp18 AND Exp23 AND Exp51 AND Exp39","DN350 CL1500"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp52 AND Exp42","DN400 CL300"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp52 AND Exp45","DN400 CL600"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp52 AND Exp38","DN400 CL900"
"RTJFlangeSpacing","16.7","mm","length","Exp18 AND Exp23 AND Exp52 AND Exp39","DN400 CL1500"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp53 AND Exp42","DN450 CL300"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp53 AND Exp45","DN450 CL600"
"RTJFlangeSpacing","17.5","mm","length","Exp18 AND Exp23 AND Exp53 AND Exp38","DN450 CL900"
"RTJFlangeSpacing","20.7","mm","length","Exp18 AND Exp23 AND Exp53 AND Exp39","DN450 CL1500"
"DrainVentPosX","=([PipeID]{length,PipeIDUnits} - isnull([DrainVentSize]{length,DrainVentSizeUnits},[SelectedItem]{CH/FPD/DRAIN/VENT/SIZE,numvalue}))/2","m","length","Exp85","Drain/Vent position"
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp26",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp31",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp32",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp34",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp35",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.0005,0.0005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp36",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.001,0.001,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp37",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.001,0.001,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp40",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.001,0.001,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp43",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.002,0.002,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp46",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.002,0.002,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp47",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.003,0.003,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp48",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.004,0.004,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp49",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.005,0.005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp50",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.005,0.005,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp51",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.006,0.006,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp52",
"ThroatThicknesst","=IIF([SelectedItem]{CH/FPD/PLATE/THICK,numvalue}>0.006,0.006,[SelectedItem]{CH/FPD/PLATE/THICK,numvalue})","m","length","Exp53",
