"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD300","CH/FPD/NONELEM/MAT","S6",1,True,False,0,"","316/316L Stainless Steel","316/316L Stainless Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","S4",2,True,False,0,"","304/304L Stainless Steel","304/304L Stainless Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","C3",3,True,False,0,"","Carbon Steel","Carbon Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","C4",4,True,False,0,"","Low Temp Carbon Steel","Low Temp Carbon Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","S3",5,True,False,0,"","310 Stainless Steel","310 Stainless Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","S2",6,True,False,0,"","321 Stainless Steel","321 Stainless Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","S8",7,True,False,0,"","317/317L Stainless Steel","317/317L Stainless Steel",,False
"FPD300","CH/FPD/NONELEM/MAT","D1",8,True,False,0,"","22% Cr Duplex (UNS S31803)","22% Cr Duplex (UNS S31803)",,False
"FPD300","CH/FPD/NONELEM/MAT","D2",9,True,False,0,"","25% Cr Super Duplex (UNS S32750/S32760)","25% Cr Super Duplex (UNS S32750/S32760)",,False
"FPD300","CH/FPD/NONELEM/MAT","M1",10,True,False,0,"","6% Mo SS (UNS S31254)","6% Mo SS (UNS S31254)",,False
"FPD300","CH/FPD/NONELEM/MAT","M4",11,True,False,0,"","Alloy 400 (UNS N04400)","Alloy 400 (UNS N04400)",,False
"FPD300","CH/FPD/NONELEM/MAT","N2",12,True,False,0,"","Alloy 625 (UNS N06625)","Alloy 625 (UNS N06625)",,False
"FPD300","CH/FPD/NONELEM/MAT","U4",13,True,False,0,"","Alloy 800 (UNS N08800)","Alloy 800 (UNS N08800)",,False
"FPD300","CH/FPD/NONELEM/MAT","U5",14,True,False,0,"","Alloy 825 (UNS N08825)","Alloy 825 (UNS N08825)",,False
"FPD300","CH/FPD/NONELEM/MAT","U7",15,True,False,0,"","Alloy C276 (UNS N10276)","Alloy C276 (UNS N10276)",,False
