"ProductCode","SelectionGroup","PartNumber","Order","Active","DefaultItem","Cost","ExclusionRule","Name","Description","AdditionalData","InShortenedList"
"FPD190","CH/FPD/END/CONN/TYPE","R1",1,True,False,0,"CH/FPD/PRODUCT/DES=R2 OR CH/FPD/PRODUCT/DES=R3 OR CH/FPD/PRODUCT/DES=R4","Raised Face Flange","Raised Face Flange",,False
"FPD190","CH/FPD/END/CONN/TYPE","J1",2,True,False,0,"CH/FPD/PRODUCT/DES=R1","RTJ Flange - Oval Gasket","RTJ Flange - Oval Gasket",,False
"FPD190","CH/FPD/END/CONN/TYPE","J3",3,True,False,0,"CH/FPD/PRODUCT/DES=R1","RTJ Flange - Octagonal Gasket","RTJ Flange - Octagonal Gasket",,False
"FPD190","CH/FPD/END/CONN/TYPE","F1",4,True,False,0,"CH/FPD/PRODUCT/DES=R2 OR CH/FPD/PRODUCT/DES=R3 OR CH/FPD/PRODUCT/DES=R4","Flat Face Flange","Flat Face Flange",,False
"FPD190","CH/FPD/END/CONN/TYPE","Z9",6,True,False,999999,"","Others","Others","Customer",False
"FPD190","CH/FPD/END/CONN/RAT","A1",1,True,False,0,"","ASME Class 150","ASME Class 150","150lb",False
"FPD190","CH/FPD/END/CONN/RAT","A3",2,True,False,0,"","ASME Class 300","ASME Class 300","300lb",False
"FPD190","CH/FPD/END/CONN/RAT","A4",3,True,False,0,"CH/FPD/LINE/SIZE IN (015,020,025,032,040,050,065,080)","ASME Class 400","ASME Class 400","400lb",False
"FPD190","CH/FPD/END/CONN/RAT","A6",4,True,False,0,"","ASME Class 600","ASME Class 600","600lb",False
"FPD190","CH/FPD/END/CONN/RAT","A7",5,True,False,0,"","ASME Class 900","ASME Class 900","900lb",False
"FPD190","CH/FPD/END/CONN/RAT","A8",6,True,False,0,"","ASME Class 1500","ASME Class 1500","1500lb",False
"FPD190","CH/FPD/END/CONN/RAT","A9",7,True,False,0,"CH/FPD/LINE/SIZE IN (350,400,450,500,550,600,650,700,750,800,850,900,950,001,051)","ASME Class 2500","ASME Class 2500","2500lb",False
"FPD190","CH/FPD/END/CONN/RAT","D0",8,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 6","PN 6",,False
"FPD190","CH/FPD/END/CONN/RAT","D1",9,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 10","PN 10",,False
"FPD190","CH/FPD/END/CONN/RAT","D2",10,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 16","PN 16",,False
"FPD190","CH/FPD/END/CONN/RAT","D3",11,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 25","PN 25",,False
"FPD190","CH/FPD/END/CONN/RAT","D4",12,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 40","PN 40",,False
"FPD190","CH/FPD/END/CONN/RAT","D5",13,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 63","PN 63",,False
"FPD190","CH/FPD/END/CONN/RAT","D6",14,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 100","PN 100",,False
"FPD190","CH/FPD/END/CONN/RAT","D7",15,True,False,999999,"CH/FPD/END/CONN/TYPE=J1 OR CH/FPD/END/CONN/TYPE=J3","PN 160","PN 160",,False
"FPD190","CH/FPD/END/CONN/RAT","Z9",16,True,False,999999,"","Others","Others","Customer",False
"FPD190","CH/FPD/GASKET","GP3",1,True,False,999999,"NOT(CH/FPD/PRODUCT/DES=R3)","Soft Iron","Soft Iron",,False
"FPD190","CH/FPD/GASKET","GS6",2,True,False,0,"NOT(CH/FPD/PRODUCT/DES=R3 OR NOT(NOT(CH/FPD/PRODUCT/DES=R4) OR NOT(CH/FPD/ELEM/MAT=S6)))","316/316L Stainless Steel","316/316L Stainless Steel",,False
