"ColumnName","Value","Units","UnitsType","Expression","Notes"
"GADimensionA1","575","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","O/DIA A =575"
"GADimensionA1","594","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","O/DIA A =594"
"GADimensionA1","613","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","O/DIA A =613"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43","6.35"
"GADimensionE","6.35","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44","6.35"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44","7.92"
"GADimensionE","9.53","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42","9.53"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44","7.92"
"GADimensionE","11.13","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42","11.13"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43","7.92"
"GADimensionE","9.53","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44","9.53"
"GADimensionE","12.7","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42","12.7"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43","7.92"
"GADimensionE","11.13","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44","11.13"
"GADimensionE","14.27","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42","14.27"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43","7.92"
"GADimensionE","11.13","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44","11.13"
"GADimensionE","17.48","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42","17.48"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43","7.92"
"GADimensionE","14.27","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44","14.27"
"GADimensionE","17.48","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42","17.48"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48","7.92"
"GADimensionE","11.13","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43","11.13"
"GADimensionE","15.88","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44","15.88"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48","7.92"
"GADimensionE","11.13","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43","11.13"
"GADimensionE","17.48","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44","17.48"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46","7.92"
"GADimensionE","7.92","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","7.92"
"GADimensionE","12.7","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","12.7"
"GADimensionE","17.48","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","17.48"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43","8.74"
"GADimensionF","8.74","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44","8.74"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44","11.91"
"GADimensionF","13.49","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42","13.49"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44","11.91"
"GADimensionF","16.66","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42","16.66"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43","11.91"
"GADimensionF","13.49","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44","13.49"
"GADimensionF","19.84","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42","19.84"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43","11.91"
"GADimensionF","16.66","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44","16.66"
"GADimensionF","23.01","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42","23.01"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43","11.91"
"GADimensionF","16.66","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44","16.66"
"GADimensionF","30.18","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42","30.18"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43","11.91"
"GADimensionF","23.01","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44","23.01"
"GADimensionF","33.32","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42","33.32"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48","11.91"
"GADimensionF","16.66","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43","16.66"
"GADimensionF","26.97","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44","26.97"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48","11.91"
"GADimensionF","16.66","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43","16.66"
"GADimensionF","30.18","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44","30.18"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46","11.91"
"GADimensionF","11.91","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","11.91"
"GADimensionF","19.84","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","19.84"
"GADimensionF","30.18","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","30.18"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","3"
"GADimensionG1","3","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","3"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46","25"
"GADimensionW","25","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48","25"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","38"
"GADimensionW","38","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","38"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46","102"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48","102"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42","127"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46","102"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48","102"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42","127"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46","102"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48","102"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp42","127"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp46","102"
"GADimensionL","102","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp48","102"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp43","127"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp44","152"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP19 AND Exp42","152"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp46","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp48","127"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp43","152"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp44","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP21 AND Exp42","178"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp46","127"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp48","127"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp43","152"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp44","152"
"GADimensionL","203","mm","length","Exp1 AND Exp51 AND EXP23 AND Exp42","203"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp46","127"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp48","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp43","178"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp44","178"
"GADimensionL","203","mm","length","Exp1 AND Exp51 AND EXP24 AND Exp42","203"
"GADimensionL","127","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp46","127"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp48","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp43","178"
"GADimensionL","203","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp44","203"
"GADimensionL","229","mm","length","Exp1 AND Exp51 AND EXP25 AND Exp42","229"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp46","152"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp48","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp43","178"
"GADimensionL","203","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp44","203"
"GADimensionL","229","mm","length","Exp1 AND Exp51 AND EXP26 AND Exp42","229"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp46","152"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp48","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp43","178"
"GADimensionL","229","mm","length","Exp1 AND Exp51 AND EXP27 AND Exp44","229"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp46","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp48","178"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp43","178"
"GADimensionL","229","mm","length","Exp1 AND Exp51 AND EXP28 AND Exp44","229"
"GADimensionL","152","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp46","152"
"GADimensionL","178","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp48","178"
"GADimensionL","203","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp43","203"
"GADimensionL","254","mm","length","Exp1 AND Exp51 AND EXP29 AND Exp44","254"
"GADimensionH","19.1","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp46 AND Exp53","19.1"
"GADimensionH","19.1","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp48 AND Exp53","19.1"
"GADimensionH","23.9","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp43 AND Exp55","23.9"
"GADimensionH","23.9","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp44 AND Exp55","23.9"
"GADimensionH","28.7","mm","length","Exp1 AND Exp51 AND EXP14 AND Exp42 AND Exp58","28.7"
"GADimensionH","22.3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp46 AND Exp54","22.3"
"GADimensionH","22.3","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp48 AND Exp54","22.3"
"GADimensionH","27.1","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp43 AND Exp57","27.1"
"GADimensionH","27.1","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp44 AND Exp57","27.1"
"GADimensionH","38","mm","length","Exp1 AND Exp51 AND EXP16 AND Exp42 AND Exp61","38"
"GADimensionH","27","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp46 AND Exp56","27"
"GADimensionH","27","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp48 AND Exp56","27"
"GADimensionH","34.9","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp43 AND Exp60","34.9"
"GADimensionH","34.9","mm","length","Exp1 AND Exp51 AND EXP17 AND Exp44 AND Exp60","34.9"
