"ProductCode","SelectionGroup","PartNumber","ExclusionRule","Cost"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2155"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2272"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2461"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1898"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1990"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2316"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1999"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2092"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2419"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2548"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2732"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3387"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2170"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2255"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2936"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2432"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2517"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3198"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","3093"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","3263"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","4624"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E1) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1546"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E1) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1599"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E1) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","1686"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1638"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1691"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","1778"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1798"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1851"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","1938"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1957"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2063"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2237"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1743"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1830"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2148"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1835"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1922"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2241"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2351"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2524"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3163"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2017"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2095"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F1) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2767"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2267"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2347"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3019"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2897"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","3056"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=101) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","4400"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2113"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2171"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2266"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2273"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2332"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2426"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2463"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2582"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2771"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2309"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2402"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2730"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2857"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","3041"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3696"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2742"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2826"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F2) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","3507"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","3402"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","3573"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S4) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F3) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","4934"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","1920"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","1973"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=C3) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2059"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2080"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2133"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/END/SUPT=E2) AND (CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F7) AND (CH/FPD/END/CONN/TYPE=R6 OR CH/FPD/END/CONN/TYPE=F6)","2220"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R4 OR CH/FPD/END/CONN/TYPE=F4)","2239"
FPD350_4,CH/FPD/END/CONN/RAT,"A6","(CH/FPD/LINE/SIZE=102) AND (CH/FPD/ELEM/MAT=S6) AND (CH/FPD/NONELEM/MAT=C3 OR CH/FPD/NONELEM/MAT=S6) AND (CH/FPD/MOUNTING=F5) AND (CH/FPD/END/CONN/TYPE=R5 OR CH/FPD/END/CONN/TYPE=F5)","2345"
